cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,LNPLEDGE,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"3914","12753","987352","1140266","RAMSEY NATIONAL BANK","Devils Lake","ND","58301","6/30/2022","8/22/2022","N","300 4th St. Ne","FIRST HOLDING PARK RIVER","6","0","0","2","1","Ramsey","","","1/1/1892","1/1/1934","10/1/2011","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.ramseybank.com","187356","1246","188602","0","188602","124151","124151","11993","46942","19884","27058","19403","18449","27364","","26852","30952","","4123","0","40","348","3735","2524","","2457","67","0","0","0","","43294","0","0","5727","6266","0",""
"10969","13250","172251","2359869","RANDALL STATE BANK","Randall","MN","56475","6/30/2022","8/22/2022","NM","307 Pacific Ave","RANDALL BCORP INC","2","0","0","4","0","Morrison","","","4/8/1908","1/1/1934","7/3/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.randallstatebank.com","37150","484","37634","0","37634","32579","32579","3177","17362","9003","8359","0","9399","2641","","474","2520","","2014","0","17","899","1098","47","","0","47","0","0","2520","","15943","123","0","352","2825","0",""
"5072","14270","355559","1139868","RANGE BANK","Marquette","MI","49855","6/30/2022","8/22/2022","NM","100 N Front St","RANGE FINANCIAL CORP","9","0","1","4","0","Marquette","","","6/4/1887","1/1/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","0","1","http://rangebank.com","281038","5678","286716","0","286716","242557","242557","17396","101311","53488","47823","31981","91869","0","","0","37536","","6237","0","83","3732","2422","386","","358","28","0","0","0","","0","1569","1265","9279","8117","4161",""
"10438","0","749943","2267982","RARITAN STATE BANK","Raritan","IL","61471","6/30/2022","8/22/2022","NM","106 E Main St","RARITAN STATE BCORP INC","3","0","0","2","0","Henderson","","","1/1/1920","1/1/1934","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.raritanstatebank.com","144065","1619","145684","0","145684","80421","80421","185","496","496","0","0","52570","27170","","34503","19759","","10954","0","0","5342","5612","47","","47","0","0","0","0","","0","2846","2783","131","54","0",""
"28266","1265","768476","","RAYMOND FEDERAL BANK","Raymond","WA","98577","6/30/2022","8/22/2022","SB","202 Duryea St","","3","0","0","5","0","Pacific","","","1/1/1925","12/5/1934","8/3/2015","Non-Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Portland","San Francisco","Western","West","0","1","www.raymondfederalbank.com","51421","716","52137","0","52137","51771","51771","2912","45","0","45","0","48814","0","","0","0","","366","0","4","266","96","0","","0","0","0","0","0","","46434","91","0","928","1984","401",""
"33893","12002","2193616","3815157","RAYMOND JAMES BANK","Saint Petersburg","FL","33716","6/30/2022","8/22/2022","SM","710 Carillon Pkwy.","RAYMOND JAMES FINANCIAL INC","1","0","0","4","0","Pinellas","45300","Tampa-St. Petersburg-Clearwater, FL","5/6/1994","5/6/1994","6/1/2021","Stock","0","0","FED","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","0","www.raymondjamesbank.com","30053314","348809","30402123","0","30402123","11006821","9820705","208314","1941847","0","1941847","987857","6682687","0","1186116","0","10340053","1969101","6091595","0","0","0","6091595","2963654","0","1300126","1663528","0","0","266065","1196212","6605678","7148","0","6979","201335","294147","1524599"
"30447","5352","518176","","RAYNE BUILDING AND LOAN ASSOCIATION","Rayne","LA","70578","6/30/2022","8/22/2022","SA","200 N Adams Ave","","1","0","0","7","0","Acadia","29180","Lafayette, LA","1/1/1900","7/28/1936","11/16/2021","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.raynebuildingloan.com","21831","300","22131","19","22150","18454","18454","7197","1301","1301","0","0","9758","198","","0","3327","","369","0","0","0","369","0","","0","0","0","0","0","","9718","0","0","5961","1236","0",""
"16075","12687","900034","2227182","RAYNE STATE BANK & TRUST COMPANY","Rayne","LA","70578","6/30/2022","8/22/2022","NM","200 S Adams Ave","FINANCIAL CORP OF LOUISIANA","7","0","0","4","1","Acadia","29180","Lafayette, LA","7/1/1943","7/1/1943","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.bankonnet.com","287952","5832","293784","0","293784","235044","235044","39860","107885","63238","44647","9167","72267","5865","","5451","51305","","1924","0","36","269","1619","60","","0","60","0","0","0","","138368","0","0","3809","36051","3798",""
"26342","0","3783948","1232497","RBC BANK, (GEORGIA) NATIONAL ASSOCIATION","Atlanta","GA","30326","6/30/2022","8/22/2022","N","3550 Lenox Rd. Ne","ROYAL BANK OF CANADA","1","0","0","5","0","Fulton","12060","Atlanta-Sandy Springs-Roswell, GA","8/30/1985","8/30/1985","7/1/2018","Stock","0","0","OCC","DIF","Atlanta","SAN FRANCISCO","Atlanta","Atlanta","Southern","Southeast","0","0","www.rbcbank.com","2226335","10587","2236922","0","2236922","2073018","2073018","935","0","0","0","0","2072083","0","","0","0","0","163905","151487","11873","0","545","0","","0","0","0","0","0","1226672","0","2429","368","0","935","10587",""
"15399","0","945053","1130584","RCB BANK","Claremore","OK","74017","6/30/2022","8/22/2022","SM","300 W Patti Page Blvd","RCB HOLDING CO INC","64","0","1","9","1","Rogers","46140","Tulsa, OK","1/14/1936","7/9/1936","2/18/2022","Stock","0","1","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","0","http://www.rcbbank.net","2195160","26602","2221762","622","2222384","1388418","1388418","111880","731576","349847","381729","40496","420814","83652","","54354","121920","0","244075","0","85","110996","132994","413616","","1874","2263","409479","0","1150","0","492813","0","0","29328","82552","26602",""
"26620","14595","1008674","","READING CO-OPERATIVE BANK","Reading","MA","1867","6/30/2022","8/22/2022","SM","180 Haven St","","10","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","1/1/1886","3/27/1986","4/1/2022","Non-Stock","0","0","FED","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.readingcoop.com","555897","4044","559941","0","559941","533401","533401","57498","90945","41809","49136","59487","325471","0","","0","26151","","314","0","0","104","210","75","","0","75","0","0","0","","170445","461","0","24430","33068","4044",""
"9300","13237","287342","1139327","READLYN SAVINGS BANK","Readlyn","IA","50668","6/30/2022","8/22/2022","NM","141 Main St","READLYN BANCSHARES INC","2","0","0","2","1","Bremer","47940","Waterloo-Cedar Falls, IA","5/15/1904","1/1/1934","12/1/2021","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.readlynsavingsbank.com","85713","1172","86885","0","86885","49162","49162","516","158","0","158","0","28128","20360","","24121","10706","","2101","0","0","1082","1019","795","","788","7","0","0","0","","46158","0","0","244","272","1172",""
"34980","0","2743244","2743235","RED RIVER BANK","Alexandria","LA","71301","6/30/2022","8/22/2022","NM","1412 Ctr. Ct","RED RIVER BANCSHARES INC","28","0","0","4","0","Rapides","10780","Alexandria, LA","1/14/1999","1/14/1999","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Shreveport","Atlanta","Southern","Western","0","1","http://www.RedRiverBank.net","1826714","19395","1846109","0","1846109","1419361","1419361","138965","699383","337478","361905","26250","515265","39498","","11307","288590","0","26204","1055","1793","5876","17480","100647","","79026","21621","0","0","1988","149","808605","3571","3290","33379","105586","19395",""
"15820","0","1005655","2142324","RED RIVER STATE BANK","Halstad","MN","56548","6/30/2022","8/22/2022","NM","300 2nd Ave.","RED RIVER FINL SERVICES INC","2","0","0","2","1","Norman","","","1/1/1934","5/26/1941","12/12/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","http://www.redriverbank.com","120938","1889","122827","0","122827","43153","43153","2206","1104","618","486","12700","8125","19018","","24127","42447","","12949","0","17","711","12221","151","","151","0","0","0","0","","0","0","0","2206","0","1020",""
"1386","11818","799359","5281989","RED ROCK BANK","Sanborn","MN","56083","6/30/2022","8/22/2022","NM","100 S Main St","MIDCOUNTRY ACQUISITION CORP","2","0","0","2","0","Redwood","","","11/14/1901","1/1/1934","4/6/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.myredrockbank.com","20585","296","20881","0","20881","14058","14058","0","5841","0","5841","0","4974","3243","","3853","2270","","669","0","1","201","467","31","","31","0","0","0","0","","7133","0","0","0","0","0",""
"58826","0","3591004","1064652","REDSTONE BANK","Centennial","CO","80016","6/30/2022","8/22/2022","NM","15765 E. Arapahoe Rd.","MIDWEST BANC HOLDING CO","2","0","0","4","0","Arapahoe","19740","Denver-Aurora-Lakewood, CO","7/2/2008","7/2/2008","4/24/2019","Stock","0","0","FDIC","DIF","Dallas","KANSAS CITY","Denver","Kansas City","Western","Western","0","1","www.redstonebankco.com","130114","1850","131964","0","131964","116160","116160","25664","54460","26890","27570","5143","30674","219","","0","15632","","172","0","11","110","51","0","","0","0","0","0","0","","29389","0","0","15501","10163","1850",""
"57610","0","3247589","3552032","REDWOOD CAPITAL BANK","Eureka","CA","95501","6/30/2022","8/22/2022","NM","402 G St.","REDWOOD CAPITAL BCORP","4","0","0","4","0","Humboldt","","","3/1/2004","3/1/2004","8/10/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.rdwo.com","344968","5790","350758","15","350773","318935","318935","18959","177402","71530","105872","74603","41098","6873","","328","30972","","538","0","184","260","94","0","","0","0","0","0","4424","","4100","298","298","831","18128","4590",""
"58574","0","3650563","5014794","REGAL BANK","Livingston","NJ","7039","6/30/2022","8/22/2022","NM","570 W. Mount Pleasant Ave.","REGAL BCORP INC","11","0","0","4","0","Essex","35620","New York-Newark-Jersey City, NY-NJ-PA","12/6/2007","12/6/2007","6/5/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","http://www.regalbanknj.com","338708","5611","344319","0","344319","340764","340764","193","148367","44694","103673","176522","15682","0","","0","3314","","111","0","35","0","76","130","","0","130","0","0","0","","291217","0","0","0","193","0",""
"4160","13887","309655","3632000","REGENT BANK","Tulsa","OK","74136","6/30/2022","8/22/2022","NM","7136 South. Yale, # 100","REGENT CAPITAL CORP","6","0","1","4","0","Tulsa","46140","Tulsa, OK","1/1/1898","1/1/1934","8/1/2020","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.Regent.Bank","938524","11404","949928","0","949928","666374","666374","112771","311741","183221","128520","36313","130024","75525","","18361","258471","","4911","0","33","2262","2616","1811","","0","1634","177","0","0","","949928","745","586","37829","74942","11404",""
"18385","11008","579140","1904963","REGIONAL MISSOURI BANK","Marceline","MO","64658","6/30/2022","8/22/2022","NM","1201 S. Missouri Ave.","RMB BANCSHARES INC","8","0","0","2","1","Linn","","","5/13/1908","5/11/1961","10/1/2019","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","Kansas City","Western","West","0","1","www.regionalmo.bank","364807","3477","368284","0","368284","268853","268853","6003","57288","43678","13610","3228","79591","122743","","28540","60121","","10261","0","4","6837","3420","509","","226","62","221","0","0","","111209","1275","1275","6003","0","0",""
"12368","9709","233031","3242838","REGIONS BANK","Birmingham","AL","35203","6/30/2022","8/22/2022","SM","1900 5th Ave N","REGIONS FINANCIAL CORP","1307","3","1","4","0","Jefferson","13820","Birmingham-Hoover, AL","1/1/1928","1/1/1934","6/30/2022","Stock","0","1","FED","DIF","Atlanta","WASHINGTON","Shelby","Atlanta","Southern","Southeast","0","0","http://www.regions.com","92624000","1425000","94049000","0","94049000","37983000","37983000","3064000","9581000","5513000","4068000","1926000","23279000","133000","0","181000","31534000","434000","8154000","1172000","427000","406000","6149000","16197000","0","6111000","8560000","1526000","0","7091000","32000","80462000","442000","105000","1689000","1375000","1093000","0"
"16221","14525","108951","1363980","RELIABANK DAKOTA","Estelline","SD","57234","6/30/2022","8/22/2022","NM","211 N. Main St.","BIG SIOUX FINANCIAL INC","10","0","0","2","1","Hamlin","","","9/1/1920","1/2/1945","12/16/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.reliabank.com","429168","3323","432491","0","432491","274145","274145","25352","104063","64121","39942","22787","66038","55905","","59750","92893","","5703","0","152","1707","3844","0","","0","0","0","0","0","","247614","170","91","9231","16121","3323",""
"58602","0","3596250","3596269","RELIANCE BANK","Faribault","MN","55021","6/30/2022","8/22/2022","NM","2300 30th St. N.W.","RELIANCE BCORP INC","1","0","0","4","1","Rice","","","8/13/2007","8/13/2007","4/16/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","https://www.reliancebankmn.com","169902","2737","172639","0","172639","102941","102941","1461","48379","28899","19480","7071","33953","12077","","22081","44768","","2271","0","60","1113","1098","578","","82","0","0","496","0","","65317","9093","9093","436","1025","0",""
"30117","4776","743679","3788783","RELIANCE SAVINGS BANK","Altoona","PA","16601","6/30/2022","8/22/2022","SB","1119 Twelfth St.","RELIANCE BCORP,MHC","9","0","0","8","0","Blair","11020","Altoona, PA","1/1/1939","11/26/1940","1/1/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","http://www.reliancebank.com","391565","5380","396945","0","396945","346278","346278","14836","96912","40670","56242","18493","173233","42804","","2860","25177","","6121","0","3526","211","2384","16510","","16486","24","0","0","200","","359479","8939","8790","9173","5663","5380",""
"9299","12520","466044","1202258","RELIANCE STATE BANK","Story City","IA","50248","6/30/2022","8/22/2022","NM","606 Broad St.","AMES NATIONAL CORP","2","0","0","2","0","Story","11180","Ames, IA","1/28/1928","1/1/1934","4/27/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.RSBIowa.com","155971","2378","158349","0","158349","103899","103899","3741","18973","11250","7723","5341","30598","45246","","35299","15567","","1327","0","0","989","338","2257","","2124","133","0","0","0","","27268","0","0","1994","1747","2497",""
"19371","11395","49241","2267665","RELYANCE BANK, NATIONAL ASSOCIATION","Pine Bluff","AR","71611","6/30/2022","8/22/2022","N","912 S. Poplar St.","JEFFERSON BANCSHARES INC","20","0","0","4","0","Jefferson","38220","Pine Bluff, AR","2/11/1965","2/11/1965","6/17/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","www.Rely.Bank","886258","10206","896464","0","896464","685315","685315","79435","430166","93479","336687","25863","93760","56091","","79429","123692","","7016","0","0","904","6112","1012","","329","683","0","0","0","","895906","700","531","12194","67241","10206",""
"12437","11471","749242","1098844","RENASANT BANK","Tupelo","MS","38804","6/30/2022","8/22/2022","NM","209 Troy St","RENASANT CORP","163","0","1","4","0","Lee","","","2/27/1904","1/1/1934","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","0","www.renasant.com","10634211","166131","10800342","0","10800342","9070558","9070558","1412580","4066110","1475666","2590444","467081","3067261","57526","","9821","1343971","0","131163","0","6230","22523","102410","244829","","33257","110224","101348","0","0","0","10205033","30026","17491","320542","1092038","133987",""
"27332","9822","1216321","1398807","REPUBLIC BANK","Philadelphia","PA","19102","6/30/2022","8/22/2022","NM","50 S. 16th St, # 2400","REPUBLIC FIRST BCORP INC","36","0","1","4","0","Philadelphia","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","9/6/1988","9/6/1988","5/18/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.MyRepublicBank.com","2745277","15834","2761111","3712","2764823","2425214","2425214","214431","1159143","554437","604706","127596","923403","641","","0","266827","0","1988","307","1166","0","515","70794","","62106","8688","0","0","28252","0","0","0","0","56733","157698","15834",""
"23627","9509","316840","1097025","REPUBLIC BANK & TRUST COMPANY","Louisville","KY","40202","6/30/2022","8/22/2022","NM","601 W Market St","REPUBLIC BCORP INC","43","0","1","4","0","Jefferson","31140","Louisville-Jefferson County, KY-IN","1/11/1982","1/11/1982","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","0","http://www.republicbank.com","4337733","64449","4402182","0","4402182","3074801","3074801","137452","1329622","600280","729342","233038","1368231","6458","","0","386619","0","266886","15419","77012","9579","164876","673875","","37171","625359","11345","0","0","0","1229675","8354","1308","17653","119799","57365",""
"58271","0","3596894","5591905","REPUBLIC BANK OF ARIZONA","Phoenix","AZ","85012","6/30/2022","8/22/2022","NM","645 E Missouri Ave","RBAZ BCORP INC","2","0","0","4","0","Maricopa","38060","Phoenix-Mesa-Scottsdale, AZ","4/30/2007","4/30/2007","9/13/2018","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Phoenix","San Francisco","Western","Western","0","1","https://www.republicbankaz.com/","133691","1602","135293","621","135914","98437","98437","9657","65702","29314","36388","1025","22053","0","","0","21760","","9618","0","0","0","9618","6099","","0","0","6099","0","0","","35216","173","173","6976","2681","0",""
"19333","12444","671334","1201194","REPUBLIC BANK OF CHICAGO","Oak Brook","IL","60523","6/30/2022","8/22/2022","NM","2221 Camden Ct","REPUBLIC BCORP CO","19","0","0","4","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","12/1/1964","12/1/1964","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","WWW.REPUBLICEBANK.COM","1471489","22294","1493783","0","1493783","979194","979194","263293","455243","109095","346148","117800","142663","195","","0","507025","0","1030","1","22","12","995","6534","","2894","2362","1278","0","15","0","1201366","6313","5712","85194","178099","22294",""
"34803","0","2716088","3136405","RESOURCE BANK","Covington","LA","70433","6/30/2022","8/22/2022","NM","70533 Hwy. 21","RESOURCE BANKSHARES INC","11","0","0","4","0","Saint Tammany","35380","New Orleans-Metairie, LA","7/20/1998","7/20/1998","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.resource.bank","645121","4387","649508","439","649947","617982","617982","195773","246853","113389","133464","30184","144074","1098","","0","25088","","6831","0","12","735","6084","46","","0","46","0","0","0","","643070","918","318","65581","130192","0",""
"3701","9929","235530","1207945","RESOURCE BANK, NATIONAL ASSOCIATION","Dekalb","IL","60115","6/30/2022","8/22/2022","N","555 Bethany Rd","RESOURCE BANCSHARES INC","13","0","0","4","1","De Kalb","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/1/1901","1/1/1934","8/29/2021","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.resourcebank.com","370305","4477","374782","0","374782","309439","309439","25113","117705","51199","66506","31242","96533","38846","","24813","33366","","4291","0","164","915","3212","2873","","1719","1154","0","0","3490","","0","2821","1754","3020","22093","4477",""
"28315","1351","256076","","RG BANK, A SAVINGS AND LOAN ASSOCIATION","Monte Vista","CO","81144","6/30/2022","8/22/2022","SA","901 1st Ave.","","3","0","0","5","0","Rio Grande","","","1/1/1905","9/17/1951","2/10/2021","Non-Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.rgbank.bank","100343","1090","101433","0","101433","94540","94540","6952","13608","5883","7725","1068","64262","8650","","2870","1341","","2682","0","5","1404","1273","0","","0","0","0","0","23","","61320","0","0","5761","1191","0",""
"16032","12039","195111","3271230","RHINEBECK BANK","Rhinebeck","NY","12572","6/30/2022","8/22/2022","SB","6414 Montgomery St","RHINEBECK BCORP MHC","19","0","0","4","0","Dutchess","39100","                                        39100","4/12/1860","7/1/1943","3/12/2021","Stock","0","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","http://www.rhinebeckbank.com","927188","8169","935357","0","935357","393914","393914","9355","247139","111787","135352","69265","66310","1845","","402","125151","","415890","0","241","414363","1286","0","","0","0","0","0","1506","","161668","0","0","4652","4703","8169",""
"15092","0","331544","2737971","RICHLAND COUNTY BANK","Richland Center","WI","53581","6/30/2022","8/22/2022","NM","195 W Court St","RICHLAND COUNTY BANCSHARES INC","1","0","0","7","1","Richland","","","1/1/1881","4/12/1935","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.richlandcountybank.com","43818","680","44498","0","44498","33960","33960","3731","13721","8217","5504","757","12669","3082","","2817","4127","","3092","0","5","2654","433","502","","501","1","0","0","0","","0","0","0","1801","1930","0",""
"1675","0","83852","1127717","RICHLAND STATE BANK","Bruce","SD","57220","6/30/2022","8/22/2022","NM","602 1st St.","BRYANT BANCSHARES INC","1","0","0","7","1","Brookings","","","1/1/1927","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.richlandstate.org","21434","471","21905","0","21905","5526","5526","0","3205","0","3205","0","1386","935","","2291","3376","","10712","0","0","85","10627","0","","0","0","0","0","0","","0","0","0","0","0","371",""
"11817","0","40033","2782609","RICHTON BANK & TRUST COMPANY","Richton","MS","39476","6/30/2022","8/22/2022","NM","114 S. Front St.","CENTON BCORP INC","2","0","0","7","1","Perry","25620","Hattiesburg, MS","1/1/1931","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.richtonbank.com","19008","903","19911","0","19911","14603","14603","229","5868","2650","3218","0","5052","3454","","0","3043","","1737","0","0","779","958","528","","0","528","0","0","0","","0","0","0","0","229","0",""
"16026","11235","859712","","RIDGEWOOD SAVINGS BANK","Ridgewood","NY","11385","6/30/2022","8/22/2022","SB","7102 Forest Ave.","","37","0","0","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","6/18/1921","7/1/1943","1/1/2018","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.ridgewoodbank.com","3972014","27587","3999601","242","3999843","3978772","3978772","966","163423","0","163423","1851664","1962719","0","","0","1823","0","8145","706","240","0","7199","11103","","0","11103","0","0","0","0","1791587","0","0","0","966","0",""
"25886","0","956750","3193033","RIO BANK","Mcallen","TX","78501","6/30/2022","8/22/2022","NM","701 E Expwy. 83","RIO FINANCIAL SERVICES INC","15","0","0","4","0","Hidalgo","32580","McAllen-Edinburg-Mission, TX","2/11/1985","2/11/1985","9/29/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","rio.bank","382737","4542","387279","0","387279","295967","295967","51989","153584","61763","91821","10131","50244","30019","","4877","80730","","5677","0","224","640","4813","28","","0","28","0","0","0","","168049","0","0","10445","41544","4542",""
"14995","12843","279842","2486813","RIVER BANK","Stoddard","WI","54658","6/30/2022","8/22/2022","NM","145 N Main St","RIVER HOLDING CO","14","0","0","4","1","Vernon","","","10/11/1911","1/1/1934","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","https://www.riverbank.biz","874996","9177","884173","0","884173","831783","831783","163583","292894","90231","202663","235353","94491","45462","","4751","31508","","1190","0","100","410","680","14941","","14935","6","0","0","0","","470669","13109","13109","10382","153201","9177",""
"58255","0","3437157","4422851","RIVER BANK & TRUST","Prattville","AL","36066","6/30/2022","8/22/2022","NM","2611 Legends Dr","RIVER FINANCIAL CORP","20","0","0","4","0","Autauga","33860","Montgomery, AL","4/3/2006","4/3/2006","6/30/2022","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","http://www.riverbankandtrust.com","1441646","21777","1463423","5345","1468768","1169262","1169262","241084","397341","247236","150105","7957","477523","45357","","39991","164014","0","45161","0","2475","10456","32230","50340","","33268","17072","0","0","0","0","768766","859","649","115995","125089","20916",""
"58289","0","3445901","3923539","RIVER CITY BANK","Rome","GA","30165","6/30/2022","8/22/2022","NM","228 N. 2nd Ave.","RCB FINANCIAL CORP","2","0","0","4","0","Floyd","40660","Rome, GA","5/23/2006","5/23/2006","2/26/2014","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://www.rivercity.bank","165516","2659","168175","0","168175","143948","143948","27700","67056","28816","38240","6621","40141","2430","","0","16520","","7707","247","221","963","6276","0","","0","0","0","0","189","","26441","0","0","18529","9171","2295",""
"18983","13753","253468","","RIVER CITY BANK","Sacramento","CA","95833","6/30/2022","8/22/2022","NM","2480 Natomas Park Dr.","","10","0","0","4","0","Sacramento","40900","Sacramento-Roseville-Arden-Arcade, CA","12/16/1963","12/16/1963","9/23/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","http://www.rivercitybank.com","2805909","73126","2879035","0","2879035","2685214","2685214","25194","1734229","163456","1570773","696398","211632","17761","","23143","156446","0","312","0","89","0","223","13920","","10820","3100","0","0","20215","0","1665876","0","0","0","25194","37805",""
"26703","15916","396244","1119404","RIVER CITY BANK, INC.","Louisville","KY","40202","6/30/2022","8/22/2022","NM","500 S 6th St","FIRST BRECKINRIDGE BANCSHARES","7","0","1","4","0","Jefferson","31140","Louisville-Jefferson County, KY-IN","6/26/1986","6/26/1986","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Louisville","St. louis","Central","Southeast","0","1","www.rivercitybankky.com","256304","2107","258411","0","258411","254523","254523","86664","80753","39047","41706","3573","82677","856","","0","2842","0","1004","0","0","601","403","42","","0","42","0","0","2836","0","77753","1700","1411","36079","50585","2107",""
"16840","0","955753","2519805","RIVER FALLS STATE BANK","River Falls","WI","54022","6/30/2022","8/22/2022","NM","124 S 2nd St","RIVER FALLS BANCSHARES INC","1","0","0","5","1","Pierce","33460","Minneapolis-St. Paul-Bloomington, MN-WI","10/3/1949","10/3/1949","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","https://www.rfstatebank.com","79568","1240","80808","0","80808","72646","72646","4796","13505","5187","8318","8263","43115","2967","","150","3110","","3302","34","16","1437","1815","1600","","1600","0","0","0","3110","","15032","0","0","2448","2348","0",""
