cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,LNPLEDGE,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"20093","16002","25357","","ALL AMERICA BANK","Oklahoma City","OK","73128","3/31/2022","8/22/2022","NM","200 S. Rockwell Ave.","","7","0","0","2","1","Oklahoma","36420","Oklahoma City, OK","12/22/1969","12/22/1969","6/28/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","https://www.allamerica.bank","391919","6030","397949","0","397949","285239","285239","33810","90820","4646","86174","17700","89313","53596","","62586","33330","","13185","0","0","5426","7759","3609","","3010","599","0","0","0","","82978","0","0","10454","23356","4970",""
"58629","0","3579589","3744239","ALLEGIANCE BANK","Houston","TX","77040","3/31/2022","8/22/2022","NM","8727 W. Sam Houston Pkwy. N.","ALLEGIANCE BANCSHARES INC","27","0","0","4","0","Harris","26420","Houston-The Woodlands-Sugar Land, TX","10/15/2007","10/15/2007","2/2/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.allegiancebank.com","4234299","49215","4283514","4820","4288334","3457041","3457041","590233","2064865","1201779","863086","88938","669306","43699","","865","746269","72","33956","0","2785","2387","28784","50203","","0","50203","0","0","100932","0","2542267","7341","6193","136760","453473","54735",""
"34930","0","2694944","2695727","ALLIANCE BANK","Topeka","KS","66614","3/31/2022","8/22/2022","NM","3001 S.W. Wanamaker Rd.","NEW MILLENNIUM BANKSHARES INC","2","0","0","4","0","Shawnee","45820","Topeka, KS","9/3/1998","9/3/1998","2/20/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.alliancebankks.com","84923","1465","86388","0","86388","58870","58870","7492","20865","7809","13056","4816","25073","624","","110","24461","","2945","0","416","1789","740","2","","0","2","0","0","2040","","17890","631","0","5102","2390","0",""
"34566","0","2619714","3253629","ALLIANCE BANK","Cape Girardeau","MO","63701","3/31/2022","8/22/2022","NM","217 N. Kingshighway","ALLIANCE BANCSHARES INC","5","0","0","4","0","Cape Girardeau","16020","Cape Girardeau, MO-IL","10/23/1997","10/23/1997","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.alliancebanking.com","255152","3921","259073","0","259073","209421","209421","20209","70796","60676","10120","7245","64883","46288","","15925","26351","","6965","0","0","5077","1888","411","","386","25","0","0","0","","129000","0","0","9733","10476","0",""
"197","9807","493741","1138405","ALLIANCE BANK","Francesville","IN","47946","3/31/2022","8/22/2022","NM","101 W. Montgomery St.","ALLIANCE BCORP","7","0","0","2","1","Pulaski","","","7/3/1930","1/1/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","www.myalliancebank.com","161539","3975","165514","0","165514","101598","101598","1986","48328","25290","23038","2477","16900","31907","","31378","29001","","1298","0","47","922","329","2240","","2187","0","53","0","0","","15959","1314","0","551","1435","0",""
"12511","11730","21658","1126082","ALLIANCE BANK","Mondovi","WI","54755","3/31/2022","8/22/2022","NM","245 S Eau Claire St","GEBSCO INC","5","0","0","2","1","Buffalo","","","1/1/1900","1/1/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.alliancebank.us","111120","2360","113480","0","113480","95391","95391","2289","19760","1024","18736","0","31451","41891","","8721","3263","","4760","40","39","2806","1875","1345","","1210","135","0","0","0","","48769","345","345","629","1660","0",""
"10973","12291","166652","1127146","ALLIANCE BANK","Lake City","MN","55041","3/31/2022","8/22/2022","NM","105 E. Lyon Ave.","ALLIANCE FINL SERVICES INC","6","0","0","4","0","Wabasha","40340","Rochester, MN","1/1/1867","1/1/1934","9/4/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","http://www.alliancebanks.com","520847","10049","530896","65","530961","373566","373566","35857","190848","51973","138875","46230","42532","58099","","37230","103722","0","6089","0","846","1500","3743","10354","","715","9639","0","0","0","0","278331","6687","6687","5048","30809","7958",""
"11569","10383","176464","2127068","ALLIANCE BANK","Sulphur Springs","TX","75482","3/31/2022","8/22/2022","NM","100 Jefferson St W","ALLIANCE BANCSHARES INC","17","0","0","4","1","Hopkins","","","6/16/1927","1/1/1934","4/22/2020","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","alliancebank.com","657800","9059","666859","0","666859","502875","502875","104625","226095","83371","142724","4651","136364","31140","","9356","63991","","10986","0","189","3526","7271","79650","","56236","23414","0","0","0","","558017","0","0","49168","55457","9059",""
"57733","0","3276543","5216570","ALLIANCE BANK & TRUST COMPANY","Gastonia","NC","28054","3/31/2022","8/22/2022","NM","292 W. Main Ave","PBD HOLDINGS LLC","5","0","0","4","0","Gaston","16740","Charlotte-Concord-Gastonia, NC-SC","9/8/2004","9/8/2004","2/4/2019","Stock","0","0","FDIC","DIF","Atlanta","DALLAS","Charlotte","Richmond","Northeastern","Southeast","0","1","www.alliancebanknc.com","150101","1784","151885","0","151885","125408","125408","6476","96618","76204","20414","11339","10402","573","","0","24447","","756","0","500","29","227","1274","","0","1274","0","0","3089","","10871","17","0","756","5720","1784",""
"15657","0","601658","3615441","ALLIANCE BANK CENTRAL TEXAS","Woodway","TX","76712","3/31/2022","8/22/2022","NM","191 Archway Dr.","ABCT HOLDINGS INC","6","0","0","4","0","Mclennan","47380","Waco, TX","3/16/1939","3/20/1939","10/20/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","https://www.alliancebanktexas.com","396370","4526","400896","48","400944","326292","326292","55096","128887","37853","91034","16657","121647","4005","","2312","64365","","7961","0","8","4964","2989","14","","0","14","0","0","0","","143208","9","0","19834","35262","4526",""
"9631","0","924937","1406971","ALLIANCE COMMUNITY BANK","Petersburg","IL","62675","3/31/2022","8/22/2022","NM","321 N 6th St","AC BCORP INC","5","0","0","2","1","Menard","44100","Springfield, IL","5/18/1910","1/1/1934","10/1/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.bankacb.com","163687","1303","164990","0","164990","112330","112330","3138","19221","11089","8132","405","40761","48805","","22545","11700","","17442","290","79","11904","5169","973","","882","31","60","0","0","","70876","598","0","2821","317","1303",""
"1946","11748","35057","2352253","ALLIANT BANK","Madison","MO","65263","3/31/2022","8/22/2022","NM","101 E. Broadway","NEMO BANCSHARES INC","5","0","0","2","1","Monroe","","","2/20/1888","1/1/1934","1/25/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Columbia Mo","St. louis","Western","West","0","1","http://www.alliantbank.com","140339","1950","142289","6","142295","127748","127748","5779","33466","25315","8151","3750","51943","32810","","6841","6026","","1285","0","7","546","732","394","","0","394","0","0","656","","71443","0","0","3005","2774","1580",""
"55130","0","2140348","3051580","ALLIED FIRST BANK,SB","Oswego","IL","60543","3/31/2022","8/22/2022","SB","3201 Orchard Rd","ALLIED FIRST BCORP INC","1","0","0","8","0","Kendall","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/3/1994","9/1/2001","8/29/2021","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","http://www.alliedfirst.com","67349","1299","68648","0","68648","60550","60550","164","7837","4503","3334","0","52549","0","","0","6732","","1366","0","0","1012","354","0","","0","0","0","0","0","","49336","2005","0","164","0","0",""
"4051","0","146056","3176559","ALLNATIONS BANK","Calumet","OK","73014","3/31/2022","8/22/2022","SM","114 E. Main St.","ALLNATIONS BCORP INC","2","0","0","2","0","Canadian","36420","Oklahoma City, OK","1/1/1901","1/1/1934","7/11/2018","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.anbok.com","24593","572","25165","0","25165","15361","15361","436","1602","1557","45","0","902","12421","","6346","2937","","485","0","0","330","155","36","","0","36","0","0","0","","3711","0","0","436","0","341",""
"57803","0","3284070","1562859","ALLY BANK","Sandy","UT","84070","3/31/2022","8/22/2022","SM","200 W. Civic Ctr. Dr.","ALLY FINANCIAL INC","1","0","0","6","0","Salt Lake","41620","Salt Lake City, UT","8/2/2004","8/2/2004","9/11/2017","Stock","0","1","FED","DIF","San Francisco","WASHINGTON","Salt Lake City","San Francisco","Western","West","0","0","www.ally.com","122096000","3325000","125421000","0","125421000","23853000","23853000","213000","4782000","3564000","1218000","51000","18807000","0","0","0","26519000","109000","71878000","1036000","0","69634000","1208000","3171000","0","179000","2610000","382000","0","2000","0","29679000","1413000","1347000","0","213000","1786000","0"
"58424","0","3633173","","ALMA BANK","Astoria","NY","11102","3/31/2022","8/22/2022","NM","28-31 31st St.","","12","0","1","4","0","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","9/12/2007","9/12/2007","7/6/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","http://www.almabank.com","1045145","18992","1064137","1826","1065963","921301","921301","23870","660136","290308","369828","204722","32573","0","","0","139205","0","472","0","116","0","356","4985","","0","4985","0","0","9993","0","314196","44681","44681","0","23870","13189",""
"23091","10415","260055","1061679","ALPINE BANK","Glenwood Springs","CO","81601","3/31/2022","8/22/2022","NM","2200 Grand Ave.","ALPINE BANKS OF COLORADO","44","0","0","4","0","Garfield","","","4/1/1980","4/1/1980","7/12/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","http://www.alpinebank.com","3368485","41704","3410189","9157","3419346","3073142","3073142","453161","1060706","418548","642158","97524","1419588","42163","","25","213552","0","35687","4369","5095","15407","10816","96940","","78796","12137","6007","0","1409","0","576197","5612","4859","208194","244967","41704",""
"35377","0","2889227","","ALPINE CAPITAL BANK","New York","NY","10019","3/31/2022","8/22/2022","NM","680 5th Ave, 7th Fl.","","1","0","0","4","1","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","3/1/2000","3/1/2000","5/26/2010","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","https://www.alpinecapitalbank.com","106178","1180","107358","0","107358","94691","94691","72313","13757","8424","5333","3475","5146","0","","0","3620","","4248","0","75","0","4173","4799","","0","4799","0","0","0","","0","0","0","19271","53042","1500",""
"19590","0","199436","1081510","ALTAMAHA BANK & TRUST COMPANY","Vidalia","GA","30474","3/31/2022","8/22/2022","NM","206 Jackson St","ALTAMAHA BANCSHARES INC","4","0","0","4","1","Toombs","","","5/16/1966","5/19/1966","9/27/2021","Stock","0","1","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","http://www.altamaha.bank","169625","2437","172062","0","172062","120793","120793","5918","51072","35696","15376","3066","35061","25676","","2803","38675","","7821","0","0","2580","5241","1970","","1970","0","0","0","1755","","4458","854","0","2016","3902","2296",""
"8276","0","881441","1491548","ALTON BANK","Alton","MO","65606","3/31/2022","8/22/2022","NM","28 Medical Dr.","ALTON BANCSHARES INC","2","0","0","2","1","Oregon","","","4/17/1924","1/1/1934","6/7/2021","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","0","1","www.altonbank.com","51547","642","52189","0","52189","36629","36629","139","12040","125","11915","0","13316","11134","","5983","3786","","5487","0","0","1887","3600","304","","0","40","264","0","0","","0","0","0","139","0","642",""
"27711","153","777870","","ALTOONA FIRST SAVINGS BANK","Altoona","PA","16603","3/31/2022","8/22/2022","SB","203 N. Logan Blvd.","","5","0","0","4","0","Blair","11020","Altoona, PA","1/1/1927","3/31/1937","12/29/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Wexford","Philadelphia","Northeastern","Northeast","0","1","www.altoonabank.com","176860","1917","178777","0","178777","157544","157544","8900","67445","45339","22106","13333","67866","0","","0","12808","","8425","0","627","72","7726","0","","0","0","0","0","0","","0","0","0","579","8321","0",""
"9465","9767","246956","3822687","ALVA STATE BANK & TRUST COMPANY","Alva","OK","73717","3/31/2022","8/22/2022","NM","518 College Ave.","GRACE INV CO INC ESOP THE","5","0","1","2","1","Woods","","","9/10/1901","1/1/1934","6/27/2019","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","WWW.ALVASTATEBANK.COM","236939","5581","242520","0","242520","113620","113620","110","58789","5003","53786","114","7421","47186","","91350","34272","","3242","0","0","2181","1061","36","","0","36","0","0","0","","40191","0","0","0","110","4035",""
"622","9297","661308","4400336","AMALGAMATED BANK","New York","NY","10001","3/31/2022","8/22/2022","NM","275 7th Ave","WORKERS UNITED","6","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","4/14/1923","1/1/1934","5/18/2018","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://AMALGAMATEDBANK.COM","3438162","37542","3475704","0","3475704","2358913","2358913","38269","354222","43626","310596","816374","1148075","1973","","1201","711753","0","391589","0","448","0","391141","12248","","0","10165","2083","0","30719","0","906283","29259","16622","0","38269","39286",""
"903","10892","397531","1020676","AMALGAMATED BANK OF CHICAGO","Chicago","IL","60602","3/31/2022","8/22/2022","NM","30 N La Salle St","AMALGAMATED INVESTMENTS CO","2","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","6/30/1922","1/1/1934","8/29/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","0","1","www.aboc.com","547177","6851","554028","962","554990","527194","527194","42472","235259","90306","144953","193426","55440","597","","0","26032","","35","0","19","0","16","1729","","0","1729","0","0","0","","162869","0","0","0","42472","6851",""
"14531","10978","353555","1107205","AMARILLO NATIONAL BANK","Amarillo","TX","79101","3/31/2022","8/22/2022","N","410 S Taylor","AMARILLO NATIONAL BCORP INC","34","0","0","4","1","Potter","11100","Amarillo, TX","1/1/1892","1/1/1934","3/4/2019","Stock","0","1","OCC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","www.anb.com","5446740","71020","5517760","0","5517760","1653928","1653928","288443","835238","453683","381555","31733","327027","171487","","544808","2084366","0","1052688","6744","1147","691512","353285","181970","","0","163588","18382","0","20010","0","5517760","4007","2242","46838","241605","74020",""
"28701","2179","206174","","AMBLER SAVINGS BANK","Ambler","PA","19002","3/31/2022","8/22/2022","SB","155 E Butler Ave","","9","0","0","5","0","Montgomery","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","1/1/1899","9/17/1936","5/31/2017","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.amblersav.com","281686","2745","284431","0","284431","276358","276358","18215","57775","24608","33167","5720","194460","188","","0","8044","","27","0","0","0","27","2","","0","2","0","0","625","","280129","439","0","4444","13771","2745",""
"6423","9315","9807","2611718","AMBOY BANK","Old Bridge","NJ","8857","3/31/2022","8/22/2022","SM","3590 Nj Hwy. 9 S.","AMBOY BCORP","24","0","0","4","1","Middlesex","35620","New York-Newark-Jersey City, NY-NJ-PA","5/12/1888","1/1/1934","1/4/2019","Stock","0","1","FED","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","0","1","www.amboybank.com","1507170","32001","1539171","1658","1540829","1504412","1504412","300276","476202","72966","403236","443502","284432","0","","0","35120","0","252","0","15","0","237","1045","","0","1045","0","0","0","0","441543","46051","43094","49468","250808","24043",""
