GVKEY,LPERMNO,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,cusip,curcdq,datacqtr,datafqtr,teqq,costat,mkvaltq
9771,65402,12/31/2013,2013,4,INDL,C,D,STD,831865209,USD,2013Q4,2013Q4,1328.7,A,4921.4317
9771,65402,3/31/2014,2014,1,INDL,C,D,STD,831865209,USD,2014Q1,2014Q1,1343.4,A,4169.7341
9771,65402,6/30/2014,2014,2,INDL,C,D,STD,831865209,USD,2014Q2,2014Q2,1356.7,A,4463.8361
9771,65402,9/30/2014,2014,3,INDL,C,D,STD,831865209,USD,2014Q3,2014Q3,1375.2,A,4233.7349
9771,65402,12/31/2014,2014,4,INDL,C,D,STD,831865209,USD,2014Q4,2014Q4,1381.3,A,5043.054
9771,65402,3/31/2015,2015,1,INDL,C,D,STD,831865209,USD,2015Q1,2015Q1,1405.1,A,5856.872
9771,65402,6/30/2015,2015,2,INDL,C,D,STD,831865209,USD,2015Q2,2015Q2,1436.5,A,6397.4384
9771,65402,9/30/2015,2015,3,INDL,C,D,STD,831865209,USD,2015Q3,2015Q3,1422.4,A,5738.089
9771,65402,12/31/2015,2015,4,INDL,C,D,STD,831865209,USD,2015Q4,2015Q4,1442.3,A,6737.6963
9771,65402,3/31/2016,2016,1,INDL,C,D,STD,831865209,USD,2016Q1,2016Q1,1478.5,A,6680.4826
9771,65402,6/30/2016,2016,2,INDL,C,D,STD,831865209,USD,2016Q2,2016Q2,1480.7,A,7687.2451
9771,65402,9/30/2016,2016,3,INDL,C,D,STD,831865209,USD,2016Q3,2016Q3,1525.6,A,8590.482
9771,65402,12/31/2016,2016,4,INDL,C,D,STD,831865209,USD,2016Q4,2016Q4,1515.3,A,8212.4314
9771,65402,3/31/2017,2017,1,INDL,C,D,STD,831865209,USD,2017Q1,2017Q1,1566.4,A,8852.5218
9771,65402,6/30/2017,2017,2,INDL,C,D,STD,831865209,USD,2017Q2,2017Q2,1613.7,A,9719.1219
9771,65402,9/30/2017,2017,3,INDL,C,D,STD,831865209,USD,2017Q3,2017Q3,1665.9,A,10217.7999
9771,65402,12/31/2017,2017,4,INDL,C,D,STD,831865209,USD,2017Q4,2017Q4,1648.8,A,10519.5086
9771,65402,3/31/2018,2018,1,INDL,C,D,STD,831865209,USD,2018Q1,2018Q1,1708.4,A,10882.9198
9771,65402,6/30/2018,2018,2,INDL,C,D,STD,831865209,USD,2018Q2,2018Q2,1730.3,A,10091.4041
9771,65402,9/30/2018,2018,3,INDL,C,D,STD,831865209,USD,2018Q3,2018Q3,1756.2,A,9070.2849
9771,65402,12/31/2018,2018,4,INDL,C,D,STD,831865209,USD,2018Q4,2018Q4,1717,A,7180.3893
9771,65402,3/31/2019,2019,1,INDL,C,D,STD,831865209,USD,2019Q1,2019Q1,1749.2,A,8914.8907
9771,65402,6/30/2019,2019,2,INDL,C,D,STD,831865209,USD,2019Q2,2019Q2,1725.1,A,7753.2455
9771,65402,9/30/2019,2019,3,INDL,C,D,STD,831865209,USD,2019Q3,2019Q3,1656.2,A,7782.0735
9771,65402,12/31/2019,2019,4,INDL,C,D,STD,831865209,USD,2019Q4,2019Q4,1666.8,A,7735.4021
9771,65402,3/31/2020,2020,1,INDL,C,D,STD,831865209,USD,2020Q1,2020Q1,1616.3,A,6092.7034
9772,45794,6/30/2009,2009,2,INDL,C,D,STD,832110100,USD,2009Q2,2009Q2,6050.244,I,5647.8248
9772,45794,9/30/2009,2009,3,INDL,C,D,STD,832110100,USD,2009Q3,2009Q3,6071.254,I,6294.9719
9772,45794,12/31/2009,2009,4,INDL,C,D,STD,832110100,USD,2009Q4,2009Q4,6829.93,I,6744.5178
9772,45794,3/31/2010,2010,1,INDL,C,D,STD,832110100,USD,2010Q1,2010Q1,6832.729,I,10639.7423
9772,45794,6/30/2010,2010,2,INDL,C,D,STD,832110100,USD,2010Q2,2010Q2,6891.703,I,9358.8488
9777,42585,7/31/2009,2009,1,INDL,C,D,STD,832696405,USD,2009Q2,2009Q1,5034.33,A,5950.7183
9777,42585,10/31/2009,2009,2,INDL,C,D,STD,832696405,USD,2009Q3,2009Q2,5135.354,A,6273.5518
9777,42585,1/31/2010,2009,3,INDL,C,D,STD,832696405,USD,2009Q4,2009Q3,5240.244,A,7155.6585
9777,42585,4/30/2010,2009,4,INDL,C,D,STD,832696405,USD,2010Q1,2009Q4,5326.32,A,7274.5973
9777,42585,7/31/2010,2010,1,INDL,C,D,STD,832696405,USD,2010Q2,2010Q1,5395.108,A,7340.885
9777,42585,10/31/2010,2010,2,INDL,C,D,STD,832696405,USD,2010Q3,2010Q2,5504.009,A,7683.3241
9777,42585,1/31/2011,2010,3,INDL,C,D,STD,832696405,USD,2010Q4,2010Q3,5363.301,A,7209.0682
9777,42585,4/30/2011,2010,4,INDL,C,D,STD,832696405,USD,2011Q1,2010Q4,5292.363,A,8570.892
9777,42585,7/31/2011,2011,1,INDL,C,D,STD,832696405,USD,2011Q2,2011Q1,5348.254,A,8912.8013
9777,42585,10/31/2011,2011,2,INDL,C,D,STD,832696405,USD,2011Q3,2011Q2,5363.349,A,8768.881
9777,42585,1/31/2012,2011,3,INDL,C,D,STD,832696405,USD,2011Q4,2011Q3,5384.14,A,8922.3077
9777,42585,4/30/2012,2011,4,INDL,C,D,STD,832696405,USD,2012Q1,2011Q4,5163.386,A,8781.9946
9777,42585,7/31/2012,2012,1,INDL,C,D,STD,832696405,USD,2012Q2,2012Q1,5223.453,A,8481.6384
9777,42585,10/31/2012,2012,2,INDL,C,D,STD,832696405,USD,2012Q3,2012Q2,5152.747,A,9288.4288
9777,42585,1/31/2013,2012,3,INDL,C,D,STD,832696405,USD,2012Q4,2012Q3,5260.236,A,9614.8483
9777,42585,4/30/2013,2012,4,INDL,C,D,STD,832696405,USD,2013Q1,2012Q4,5148.8,A,10992.653
9777,42585,7/31/2013,2013,1,INDL,C,D,STD,832696405,USD,2013Q2,2013Q1,5075.1,A,11829.2276
9777,42585,10/31/2013,2013,2,INDL,C,D,STD,832696405,USD,2013Q3,2013Q2,5167.9,A,11692.5082
9777,42585,1/31/2014,2013,3,INDL,C,D,STD,832696405,USD,2013Q4,2013Q3,5204.8,A,10076.9962
9777,42585,4/30/2014,2013,4,INDL,C,D,STD,832696405,USD,2014Q1,2013Q4,5029.6,A,9832.066
9777,42585,7/31/2014,2014,1,INDL,C,D,STD,832696405,USD,2014Q2,2014Q1,5084.4,A,10145.0459
9777,42585,10/31/2014,2014,2,INDL,C,D,STD,832696405,USD,2014Q3,2014Q2,5165,A,10590.632
9777,42585,1/31/2015,2014,3,INDL,C,D,STD,832696405,USD,2014Q4,2014Q3,5224.2,A,10496.8535
9777,42585,4/30/2015,2014,4,INDL,C,D,STD,832696405,USD,2015Q1,2014Q4,7086.9,A,13861.3658
9777,42585,7/31/2015,2015,1,INDL,C,D,STD,832696405,USD,2015Q2,2015Q1,7130,A,13365.6072
9777,42585,10/31/2015,2015,2,INDL,C,D,STD,832696405,USD,2015Q3,2015Q2,7233.2,A,14048.883
9777,42585,1/31/2016,2015,3,INDL,C,D,STD,832696405,USD,2015Q4,2015Q3,7325.5,A,15357.9792
9777,42585,4/30/2016,2015,4,INDL,C,D,STD,832696405,USD,2016Q1,2015Q4,7008.5,A,14768.6629
9777,42585,7/31/2016,2016,1,INDL,C,D,STD,832696405,USD,2016Q2,2016Q1,7095.9,A,17947.4614
9777,42585,10/31/2016,2016,2,INDL,C,D,STD,832696405,USD,2016Q3,2016Q2,7180.1,A,15289.2112
9777,42585,1/31/2017,2016,3,INDL,C,D,STD,832696405,USD,2016Q4,2016Q3,7241.9,A,15818.7816
9777,42585,4/30/2017,2016,4,INDL,C,D,STD,832696405,USD,2017Q1,2016Q4,6850.2,A,14375.1168
9777,42585,7/31/2017,2017,1,INDL,C,D,STD,832696405,USD,2017Q2,2017Q1,6931.9,A,13847.84
9777,42585,10/31/2017,2017,2,INDL,C,D,STD,832696405,USD,2017Q3,2017Q2,7036.3,A,12047.28
9777,42585,1/31/2018,2017,3,INDL,C,D,STD,832696405,USD,2017Q4,2017Q3,7804.2,A,14414.704
9777,42585,4/30/2018,2017,4,INDL,C,D,STD,832696405,USD,2018Q1,2017Q4,7891.1,A,12956.4078
9777,42585,7/31/2018,2018,1,INDL,C,D,STD,832696405,USD,2018Q2,2018Q1,7930.8,A,12645.456
9777,42585,10/31/2018,2018,2,INDL,C,D,STD,832696405,USD,2018Q3,2018Q2,8030,A,12326.816
9777,42585,1/31/2019,2018,3,INDL,C,D,STD,832696405,USD,2018Q4,2018Q3,8021.6,A,11935.344
9777,42585,4/30/2019,2018,4,INDL,C,D,STD,832696405,USD,2019Q1,2018Q4,7970.5,A,13948.1815
9777,42585,7/31/2019,2019,1,INDL,C,D,STD,832696405,USD,2019Q2,2019Q1,8007.7,A,12681.2195
9777,42585,10/31/2019,2019,2,INDL,C,D,STD,832696405,USD,2019Q3,2019Q2,8095.3,A,12053.8608
9777,42585,1/31/2020,2019,3,INDL,C,D,STD,832696405,USD,2019Q4,2019Q3,8170.4,A,11815.788
9777,42585,4/30/2020,2019,4,INDL,C,D,STD,832696405,USD,2020Q1,2019Q4,8190.9,A,13108.1284
9778,60206,6/30/2009,2009,2,INDL,C,D,STD,833034101,USD,2009Q2,2009Q2,1286.2,A,1658.6716
9778,60206,9/30/2009,2009,3,INDL,C,D,STD,833034101,USD,2009Q3,2009Q3,1330.5,A,2006.6948
9778,60206,12/31/2009,2009,4,INDL,C,D,STD,833034101,USD,2009Q4,2009Q4,1305.6,A,2440.3037
9778,60206,3/31/2010,2010,1,INDL,C,D,STD,833034101,USD,2010Q1,2010Q1,1287.4,A,2505.4854
9778,60206,6/30/2010,2010,2,INDL,C,D,STD,833034101,USD,2010Q2,2010Q2,1264.3,A,2376.5028
9778,60206,9/30/2010,2010,3,INDL,C,D,STD,833034101,USD,2010Q3,2010Q3,1396.9,A,2704.5565
9778,60206,12/31/2010,2010,4,INDL,C,D,STD,833034101,USD,2010Q4,2010Q4,1404.4,A,3291.9376
9778,60206,3/31/2011,2011,1,INDL,C,D,STD,833034101,USD,2011Q1,2011Q1,1505.6,A,3494.7713
9778,60206,6/30/2011,2011,2,INDL,C,D,STD,833034101,USD,2011Q2,2011Q2,1582.9,A,3635.2738
9778,60206,9/30/2011,2011,3,INDL,C,D,STD,833034101,USD,2011Q3,2011Q3,1574.2,A,2582.97
9778,60206,12/31/2011,2011,4,INDL,C,D,STD,833034101,USD,2011Q4,2011Q4,1547.3,A,2947.3495
9778,60206,3/31/2012,2012,1,INDL,C,D,STD,833034101,USD,2012Q1,2012Q1,1619.9,A,3542.6009
9778,60206,6/30/2012,2012,2,INDL,C,D,STD,833034101,USD,2012Q2,2012Q2,1649.9,A,3620.5223
9778,60206,9/30/2012,2012,3,INDL,C,D,STD,833034101,USD,2012Q3,2012Q3,1756.3,A,4184.487
