cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,IDEOTH,EAMINTAN,EINTOTH,EINTGW,eothnint
"5548","9965","181963","1109825","THE CITY NATIONAL BANK OF TAYLOR","Taylor","TX","76574","12/31/2017","8/22/2022","N","116 W. 3rd St.","CNB FINANCIAL CORP INC","1","0","0","5","1","Williamson","12420","Austin-Round Rock, TX","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.cnbt.bank","2283","0","0","0","2283"
"17607","0","738657","1023145","THE CITY STATE BANK","Fort Scott","KS","66701","12/31/2017","8/22/2022","NM","1012 Hwy. 69","CITY BANCSHARES INC","2","0","0","2","1","Bourbon","","","8/1/1920","5/24/1956","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","Western","0","1","https://www.citysb.com","387","0","0","0","387"
"15826","0","452739","2662596","THE CLAXTON BANK","Claxton","GA","30417","12/31/2017","8/22/2022","NM","121 W Main St","SOUTHERN BANKSHARES INC","3","0","0","4","1","Evans","","","2/24/1941","6/14/1941","10/3/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.theclaxtonbank.com","1580","0","0","0","1580"
"10845","0","623548","2576415","THE CLAY CITY BANKING CO.","Clay City","IL","62824","12/31/2017","8/22/2022","NM","331 S. Main St.","CLAY CITY BANK SHARES INC","4","0","0","2","0","Clay","","","7/5/1892","1/1/1934","1/9/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.claycitybanking.bank","1676","0","0","0","1676"
"12201","16145","12142","1913684","THE CLEVELAND STATE BANK","Cleveland","MS","38732","12/31/2017","8/22/2022","NM","110 Commerce Ave.","CLEVELAND STATE BCORP INC","5","0","0","4","0","Bolivar","","","2/8/1908","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Jackson Ms","St. louis","Southern","West","0","1","www.clevelandstatebank.com","1272","0","0","0","1272"
"4439","13625","773443","1234491","THE CLINTON NATIONAL BANK","Clinton","IA","52732","12/31/2017","8/22/2022","N","235 6th Ave, S.","W J YOUNG&CO","9","0","0","2","1","Clinton","","","5/1/1865","1/1/1934","2/23/2007","Stock","0","1","OCC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","http://www.clintonnational.com","2734","19","19","0","2715"
"1141","0","285151","","THE COLORADO BANK AND TRUST COMPANY OF LA JUNTA","La Junta","CO","81050","12/31/2017","8/22/2022","SM","301 Colorado Ave.","","2","0","0","4","0","Otero","","","1/1/1907","1/1/1934","12/31/2008","Stock","0","1","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","wwww.colobank.com","1793","0","0","0","1793"
"27244","9634","1189993","1117129","THE COLUMBIA BANK","Columbia","MD","21046","12/31/2017","8/22/2022","NM","7168 Columbia Gateway Dr.","FULTON FINANCIAL CORP","32","0","0","4","0","Howard","12580","Baltimore-Columbia-Towson, MD","5/12/1988","5/12/1988","5/4/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","0","0","","33970","0","0","0","33970"
"3145","0","949556","2973238","THE COMANCHE NATIONAL BANK","Comanche","TX","76442","12/31/2017","8/22/2022","N","100 E. Central St.","COMANCHE NATIONAL CORP","8","0","0","2","0","Comanche","","","1/1/1889","1/1/1934","2/29/2008","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","1609","0","0","0","1609"
"58279","0","3433047","4721620","THE COMMERCE BANK","Evansville","IN","47708","12/31/2017","8/22/2022","NM","20 N.W. 4th St.","FIRST LIGHT BCORP","3","0","0","4","0","Vanderburgh","21780","Evansville, IN-KY","5/30/2006","5/30/2006","5/20/2015","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","","1293","0","0","0","1293"
"9139","13066","189129","1967865","THE COMMERCIAL AND SAVINGS BANK OF MILLERSBURG, OHIO","Millersburg","OH","44654","12/31/2017","8/22/2022","SM","91 N Clay St","CSB BCORP INC","15","0","0","4","0","Holmes","","","1/1/1879","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.csb1.com","5597","115","115","0","5482"
"19595","0","491653","1104624","THE COMMERCIAL BANK","Mason","TX","76856","12/31/2017","8/22/2022","NM","100 Moody St.","COMMERCIAL CO INC","1","0","0","2","0","Mason","","","4/4/1966","5/26/1966","6/17/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.tcbmason.com","370","0","0","0","370"
"14642","0","349129","1248742","THE COMMERCIAL BANK","Honea Path","SC","29654","12/31/2017","8/22/2022","NM","4 Church St.","COMMERCIAL BANK SHARES INC","6","0","0","7","1","Anderson","24860","Greenville-Anderson-Mauldin, SC","5/14/1934","8/7/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.thecommercialbanksc.com","1194","0","0","0","1194"
"175","0","469737","1417418","THE COMMERCIAL BANK","Crawford","GA","30630","12/31/2017","8/22/2022","NM","102 N. Church St.","TCB BANCSHARES INC","3","0","0","4","1","Oglethorpe","12020","Athens-Clarke County, GA","9/5/1924","1/1/1934","5/1/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://thecommercialbank.net","1019","0","0","0","1019"
"9356","11466","700430","1086739","THE COMMERCIAL BANK","De Kalb","MS","39328","12/31/2017","8/22/2022","NM","175 Hopper Ave.","COMMERCIAL CAPITAL CORP","5","0","0","4","0","Kemper","","","12/1/1914","1/1/1934","12/31/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","www.commercialbankms.com","1144","0","0","0","1144"
"10137","9476","812614","1071810","THE COMMERCIAL BANK OF GRAYSON","Grayson","KY","41143","12/31/2017","8/22/2022","NM","208 E. Main St.","COMMERCIAL GRAYSON BANCSHARES","3","0","0","8","0","Carter","26580","Huntington-Ashland, WV-KY-OH","1/1/1891","1/1/1934","5/3/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","cbgrayson.com","1979","0","0","0","1979"
"17975","0","522034","2581718","THE COMMERCIAL BANK OF OZARK","Ozark","AL","36360","12/31/2017","8/22/2022","NM","208 S. Merrick Ave.","COMMERCIAL BANCSHARES OZARK","2","0","0","8","1","Dale","","","4/2/1959","4/2/1959","3/20/2013","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Montgomery","Atlanta","Southern","Southeast","0","1","www.cbozark.com","1168","0","0","0","1168"
"3110","0","42354","1103207","THE COMMERCIAL NATIONAL BANK OF BRADY","Brady","TX","76825","12/31/2017","8/22/2022","N","105 E. 2nd St.","COMMERCIAL NATIONAL CORP","2","0","0","8","1","Mcculloch","","","3/11/1907","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","http://cnbbrady.com","1150","0","0","0","1150"
"34666","52580","2621940","2621913","THE COMMUNITY BANK","Liberal","KS","67901","12/31/2017","8/22/2022","NM","2320 N. Kansas Ave.","LIGHT BANCSHARES CORP","2","0","0","4","0","Seward","","","4/6/1998","4/6/1998","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","0","1","www.communitybankliberal.com","1535","0","0","0","1535"
"58517","0","3479018","3554988","THE COMMUNITY BANK","Bridgeport","TX","76426","12/31/2017","8/22/2022","NM","507 U S Hwy 380","COMMUNITY BANCSHARES INC","1","0","0","4","0","Wise","19100","Dallas-Fort Worth-Arlington, TX","6/6/2007","6/6/2007","8/16/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.onlinewithtcb.com","705","0","0","0","705"
"5981","13010","729011","1249682","THE COMMUNITY BANK","Zanesville","OH","43701","12/31/2017","8/22/2022","NM","113 N. 5th St.","COMMUNITYBANC INC","10","0","0","4","0","Muskingum","","","7/28/1902","1/1/1934","8/23/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.thecombank.com","5140","125","125","0","5015"
"20279","13947","706254","1060243","THE COMMUNITY STATE BANK","Poteau","OK","74953","12/31/2017","8/22/2022","SM","1409 N. Broadway","FIRST POTEAU CORP","6","0","0","2","1","Le Flore","","","10/19/1970","10/19/1970","6/17/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.thecommunitysb.com","2724","0","0","0","2724"
"12591","0","72258","1059975","THE CONVERSE COUNTY BANK","Douglas","WY","82633","12/31/2017","8/22/2022","NM","332 Walnut St.","CONVERSE COUNTY CAPITAL CORP","3","0","0","7","1","Converse","","","1/1/1918","1/1/1934","7/29/2015","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","www.conversecountybank.com","2766","0","0","0","2766"
"2102","0","631422","1134108","THE CONWAY NATIONAL BANK","Conway","SC","29526","12/31/2017","8/22/2022","N","1400 3rd Ave.","CNB CORP","16","0","0","9","0","Horry","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","1/1/1914","1/1/1934","6/1/2010","Stock","0","1","OCC","DIF","Atlanta","ATLANTA","Columbia Sc","Richmond","Northeastern","Southeast","0","1","www.conwaynationalbank.com","7277","0","0","0","7277"
"26922","8441","714978","","THE COOPERATIVE BANK","Roslindale","MA","2131","12/31/2017","8/22/2022","SB","40 Belgrade Ave.","","3","0","0","4","0","Suffolk","14460","Boston-Cambridge-Newton, MA-NH","1/1/1898","3/18/1987","6/9/2014","Non-Stock","0","0","FDIC","DIF","New York","NEW YORK","South Boston","Boston","Northeastern","Northeast","0","1","http://www.thecooperativebank.com","2914","0","0","0","2914"
"9374","0","107459","","THE CORDER BANK","Corder","MO","64021","12/31/2017","8/22/2022","NM","227 N. Lafayette St.","","1","0","0","2","0","Lafayette","28140","Kansas City, MO-KS","9/10/1891","1/1/1934","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.corderbank.com","154","0","0","0","154"
"12980","15996","560214","","THE CORN CITY STATE BANK","Deshler","OH","43516","12/31/2017","8/22/2022","SM","201 W. Main St.","","1","0","0","5","1","Henry","","","10/11/1911","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.corncitystatebank.com","495","0","0","0","495"
"9388","0","312356","","THE CORNER STONE BANK","South West City","MO","64863","12/31/2017","8/22/2022","NM","117 N. Main","","5","0","0","2","1","Mcdonald","","","1/1/1898","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","0","1","www.thecornerstonebank.net","1842","0","0","0","1842"
"2281","12831","846619","1130931","THE CORTLAND SAVINGS AND BANKING COMPANY","Cortland","OH","44410","12/31/2017","8/22/2022","SM","194 W. Main St.","CORTLAND BCORP","13","0","0","4","0","Trumbull","49660","Youngstown-Warren-Boardman, OH-PA","1/1/1892","1/1/1934","12/31/2014","Stock","0","1","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","5004","0","0","0","5004"
"28063","827","835079","3828120","THE COVINGTON SAVINGS AND LOAN ASSOCIATION","Covington","OH","45318","12/31/2017","8/22/2022","SA","117 N. High St.","COVINGTON FINANCIAL CORP MHC","3","0","0","5","0","Miami","19430","                                        19430","1/1/1886","10/8/1936","11/1/2012","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.covingtonsavingsandloan.com","683","0","0","0","683"
"12298","0","370954","2591267","THE COWBOY BANK OF TEXAS","Maypearl","TX","76064","12/31/2017","8/22/2022","NM","100 Main St.","MAYPEARL BANCSHARES INC","1","0","0","4","1","Ellis","19100","Dallas-Fort Worth-Arlington, TX","1/1/1930","1/1/1934","10/31/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.cowboybank.com","1007","0","0","0","1007"
"13341","11371","362717","1071726","THE CROGHAN COLONIAL BANK","Fremont","OH","43420","12/31/2017","8/22/2022","SM","323 Croghan St.","CROGHAN BANCSHARES INC","17","0","0","4","0","Sandusky","","","7/25/1888","1/1/1934","12/7/2013","Stock","0","1","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","https://www.croghan.com","7203","638","638","0","6565"
"17589","0","1011852","","THE CULBERTSON BANK","Culbertson","NE","69024","12/31/2017","8/22/2022","NM","318 Taylor St","","1","0","0","2","0","Hitchcock","","","9/1/1886","4/27/1956","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","","166","0","0","0","166"
"5033","11837","47247","3726196","THE DART BANK","Mason","MI","48854","12/31/2017","8/22/2022","NM","368 S. Park St.","DART FINANCIAL CORP","4","0","0","4","0","Ingham","29620","Lansing-East Lansing, MI","5/1/1925","1/1/1934","7/1/2008","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.dart.bank","4505","0","0","0","4505"
"7025","15381","236603","2263331","THE DELAWARE NATIONAL BANK OF DELHI","Delhi","NY","13753","12/31/2017","8/22/2022","N","124 Main St.","DELHI BANK CORP","4","0","0","8","0","Delaware","","","1/1/1839","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","www.dnbd.bank","1497","0","0","0","1497"
"15305","12004","869551","1058286","THE DENISON STATE BANK","Holton","KS","66436","12/31/2017","8/22/2022","NM","421 New York Ave.","DENISON BANCSHARES INC HOLTON","5","0","0","2","1","Jackson","45820","Topeka, KS","1/1/1901","11/19/1935","2/22/2008","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","http://www.dsbks.com","2310","0","0","0","2310"
"12425","0","981350","","THE DICKINSON COUNTY BANK","Enterprise","KS","67441","12/31/2017","8/22/2022","NM","101 S. Factory St.","","1","0","0","6","1","Dickinson","","","6/2/1894","1/1/1934","4/25/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.dcbonline.net","204","0","0","0","204"
"9888","10146","56717","2065432","THE DIME BANK","Honesdale","PA","18431","12/31/2017","8/22/2022","NM","820-822 Church St.","DIMECO INC","8","0","0","4","0","Wayne","","","1/1/1906","1/1/1934","7/9/2015","Stock","0","0","FDIC","DIF","New York","NEW YORK","Philadelphia","Philadelphia","Northeastern","Northeast","0","1","www.thedimebank.com","6469","22","22","0","6447"
"17959","0","63050","","THE DOLORES STATE BANK","Dolores","CO","81323","12/31/2017","8/22/2022","NM","101 S. 6th St.","","4","0","0","8","0","Montezuma","","","1/5/1959","1/5/1959","8/4/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","mydsb.com","1219","0","0","0","1219"
"11891","0","753856","2126669","THE DONLEY COUNTY STATE BANK","Clarendon","TX","79226","12/31/2017","8/22/2022","NM","201 S. Kearney","DONLEY COUNTY BANCSHARES INC","1","0","0","2","1","Donley","","","1/1/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Lubbock","Dallas","Southern","West","0","1","donleybank.com","315","0","0","0","315"
"3178","0","583754","","THE DUBLIN NATIONAL BANK","Dublin","TX","76446","12/31/2017","8/22/2022","N","128 S. Patrick St.","","1","0","0","2","0","Erath","","","1/31/1892","1/1/1934","6/15/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","https://www.bohbank.com","353","0","0","0","353"
"16125","0","775054","3189894","THE EASTERN COLORADO BANK","Cheyenne Wells","CO","80810","12/31/2017","8/22/2022","NM","10 S. 1st St.","WEED INVESTMENT GROUP INC","6","0","1","2","1","Cheyenne","","","3/1/1944","3/1/1944","7/13/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.yourfriendlybank.com","3170","124","124","0","3046"
"13206","0","804815","4315999","THE EDON STATE BANK COMPANY OF EDON, OHIO","Edon","OH","43518","12/31/2017","8/22/2022","NM","101 N. Michigan St.","EDON BCORP INC","1","0","0","2","1","Williams","","","1/1/1893","1/1/1934","2/1/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","","348","0","0","0","348"
"13104","13385","16748","3105568","THE ELBERFELD STATE BANK","Elberfeld","IN","47613","12/31/2017","8/22/2022","SM","55 Main St.","ESB BCORP INC","3","0","0","2","0","Warrick","21780","Evansville, IN-KY","7/25/1905","1/1/1934","1/1/2012","Stock","0","1","FED","DIF","Chicago","CHICAGO","Indianapolis","St. louis","Central","Central","0","1","","725","0","0","0","725"
"10716","0","431958","1108994","THE ENLOE STATE BANK","Cooper","TX","75432","12/31/2017","8/22/2022","NM","45 Texas Hwy. 24 N.","ENTEX BANCSHARES INC","1","0","0","2","0","Delta","","","6/5/1928","1/1/1934","11/18/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","365","0","0","0","365"
"7493","0","425911","1116681","THE EPHRATA NATIONAL BANK","Ephrata","PA","17522","12/31/2017","8/22/2022","N","31 E. Main St.","HIBSHMAN TR EPHRATA NB STK","17","0","0","2","0","Lancaster","29540","Lancaster, PA","3/17/1881","1/1/1934","11/5/2012","Stock","0","1","OCC","DIF","New York","NEW YORK","Harrisburg","Philadelphia","Northeastern","Northeast","0","1","http://www.epnb.com","7813","0","0","0","7813"
"28614","1954","336576","","THE EQUITABLE BANK, S.S.B.","Wauwatosa","WI","53226","12/31/2017","8/22/2022","SB","2290 N. Mayfair Rd.","","6","0","0","4","0","Milwaukee","33340","Milwaukee-Waukesha-West Allis, WI","1/1/1927","9/25/1936","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","equitablebank.net","3158","0","0","0","3158"
"29966","4440","910079","","THE EQUITABLE SAVINGS AND LOAN COMPANY","Cadiz","OH","43907","12/31/2017","8/22/2022","SA","114 S. Main St.","","1","0","0","5","0","Harrison","","","1/1/1898","1/16/1941","7/21/2011","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.equitablesavings.com","175","0","0","0","175"
"12611","10962","372538","1133165","THE EVANGELINE BANK AND TRUST COMPANY","Ville Platte","LA","70586","12/31/2017","8/22/2022","NM","497 W. Main St.","EVANGELINE BANCSHARES INC","9","0","0","4","0","Evangeline","","","1/1/1933","1/1/1934","11/6/2007","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.therealbank.com","4785","0","0","0","4785"
"10672","13904","316859","1133129","THE EXCHANGE BANK","Skiatook","OK","74070","12/31/2017","8/22/2022","NM","300 W. Rogers","SKIATOOK BANCSHARES INC","3","0","0","4","0","Osage","46140","Tulsa, OK","6/1/1930","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.exb-ok.com","1003","0","0","0","1003"
