cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,szislres,szislhel,szislccd,szislaut,szislcon,szislci,szisloth,ENCERES,ENCEAUTO,ENCECON,ENCECI,ENCEOTH,ASCERES,ASCEOTH
"22942","0","764067","","THE AMERICAN NATIONAL BANK OF MOUNT PLEASANT","Mount Pleasant","TX","75455","3/31/2011","11/15/2020","N","301 S. Madison Ave.","","1","0","0","8","0","Titus","","","8/31/1979","8/31/1979","3/31/2006","Stock","0","0","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.anbmp.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5475","0","718556","1061268","THE AMERICAN NATIONAL BANK OF SIDNEY","Sidney","NE","69162","3/31/2011","11/15/2020","N","901 10th","AMERICAN NATIONAL SIDNEY CORP","2","0","0","2","1","Cheyenne","","","1/1/1889","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23474","0","599764","1895007","THE AMERICAN NATIONAL BANK OF TEXAS","Terrell","TX","75160","3/31/2011","11/15/2020","N","102 W. Moore","A N B HOLDING CO LTD","28","0","0","4","0","Kaufman","19100","Dallas-Fort Worth-Arlington, TX","7/1/1981","7/1/1981","8/26/2010","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.anbtx.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10663","10317","27614","1071913","THE ANDOVER BANK","Andover","OH","44003","3/31/2011","11/15/2020","SM","19 Public Sq.","ANDOVER BCORP INC","8","0","0","5","0","Ashtabula","","","11/1/1884","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.andover.bank","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3759","0","855844","1142877","THE ANNA -JONESBORO NATIONAL BANK","Anna","IL","62906","3/31/2011","11/15/2020","N","201 S. Main St.","UNION COUNTY BANCSHARES INC","4","0","0","8","0","Union","","","1/1/1900","1/1/1934","5/2/2007","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","WWW.AJNATIONAL.COM","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14523","13523","91615","1129896","THE ANTWERP EXCHANGE BANK COMPANY","Antwerp","OH","45813","3/31/2011","11/15/2020","NM","305 S. Main St.","DIAMOND BANCSHARES INC","2","0","0","2","0","Paulding","","","1/1/1893","7/2/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","0","1","www.antwerpexchangebank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"737","12343","213912","1248993","THE APPLE CREEK BANKING COMPANY","Apple Creek","OH","44606","3/31/2011","11/15/2020","SM","3 W. Main St.","APPLE CREEK BANC CORP","6","0","0","8","0","Wayne","","","2/1/1904","1/1/1934","6/30/2008","Stock","0","0","FED","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.applecreekbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34977","0","2781152","","THE ARLINGTON BANK","Upper Arlington","OH","43221","3/31/2011","11/15/2020","SB","2130 Tremont Ctr.","","3","0","0","5","0","Franklin","18140","Columbus, OH","3/8/1999","3/8/1999","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3601","14570","672238","2971270","THE ATLANTA NATIONAL BANK","Atlanta","IL","61723","3/31/2011","11/15/2020","N","105 S.W. Church St.","ANB BCORP INC","2","0","0","2","0","Logan","","","8/2/1887","1/1/1934","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","www.theatlantanationalbank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15257","0","998750","1065462","THE BAILEYVILLE STATE BANK","Seneca","KS","66538","3/31/2011","11/15/2020","NM","611 N. 2nd St.","BAILEYVILLE BANCSHARES INC","1","0","0","2","0","Nemaha","","","12/13/1894","8/21/1935","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10906","0","997155","","THE BALDWIN STATE BANK","Baldwin City","KS","66006","3/31/2011","11/15/2020","NM","721 High St.","","2","0","0","8","1","Douglas","29940","Lawrence, KS","8/29/1892","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","https://baldwinstatebank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17759","0","112510","","THE BALTIC STATE BANK","Baltic","OH","43804","3/31/2011","11/15/2020","NM","101 E. Main St.","","3","0","0","6","1","Tuscarawas","","","1/1/1902","5/8/1957","7/1/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","balticstatebank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35444","0","2858960","2858951","THE BANCORP BANK","Wilmington","DE","19809","3/31/2011","11/15/2020","NM","409 Silverside Rd.","BANCORP INC THE","1","0","0","4","0","New Castle","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","7/28/2000","7/28/2000","11/7/2008","Stock","0","0","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","0","0","https://www.thebancorp.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26522","9433","333650","1137855","THE BANK","Oberlin","KS","67749","3/31/2011","11/15/2020","NM","205 S. Penn","DECATUR INVESTMENT INC","10","0","0","2","1","Decatur","","","11/21/1985","11/21/1985","12/20/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","www.thebankks.com","0","0","0","0","0","0","0","0","0","0","0","0","304","0"
"26967","0","297257","4126225","THE BANK","Weatherford","TX","76086","3/31/2011","11/15/2020","NM","901 Santa Fe Dr.","TEXAS BANC FINANCIAL CORP","1","0","0","8","0","Parker","19100","Dallas-Fort Worth-Arlington, TX","6/11/1987","6/11/1987","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.texas-bank.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34409","0","2505460","2504874","THE BANK","Jennings","LA","70546","3/31/2011","11/15/2020","NM","1304 N. Cutting Ave.","BANCSHARES INC THE","4","0","0","8","0","Jefferson Davis","","","2/26/1997","2/26/1997","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.thebank.bank","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27614","11970","1407932","1117129","THE BANK","Mount Laurel","NJ","8054","3/31/2011","11/15/2020","NM","533 Fellowship Rd.","FULTON FINANCIAL CORP","49","0","0","4","0","Burlington","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","10/30/1989","10/30/1989","1/6/2011","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","173","0"
"58249","0","3415454","","THE BANK & TRUST OF BRYAN/COLLEGE STATION","Bryan","TX","77802","3/31/2011","11/15/2020","NM","1716 Briarcrest Drive, # 400","","5","0","0","4","0","Brazos","17780","College Station-Bryan, TX","5/23/2006","5/23/2006","5/6/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33829","12791","2087845","2116473","THE BANK - OLDHAM COUNTY, INC.","Lagrange","KY","40031","3/31/2011","11/15/2020","NM","515 S. 1st St.","BANCORP INC THE","4","0","0","7","0","Oldham","31140","Louisville-Jefferson County, KY-IN","9/1/1993","9/1/1993","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Elizabethtown","St. louis","Central","Southeast","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1184","13594","623454","","THE BANK AND TRUST, S.S.B.","Del Rio","TX","78840","3/31/2011","11/15/2020","SB","1200 Ave. F","","8","0","0","8","1","Val Verde","","","1/1/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.thebankandtrust.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58333","0","3448171","","THE BANK ARLINGTON","Arlington","TX","76016","3/31/2011","11/15/2020","NM","4110 S. Bowen Rd.","","1","0","0","4","0","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","8/28/2006","8/28/2006","5/27/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23058","0","776659","2006462","THE BANK AT BROADMOOR","Colorado Springs","CO","80906","3/31/2011","11/15/2020","SM","155 Lake Ave.","BROADMOOR CAPITAL CORP","4","0","0","4","1","El Paso","17820","Colorado Springs, CO","2/14/1980","2/14/1980","3/31/2006","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9369","11236","879644","2848073","THE BANK OF ADVANCE","Advance","MO","63730","3/31/2011","11/15/2020","NM","105 E. Gabriel St.","MILES BANCSHARES INC","6","0","1","2","1","Stoddard","","","1/30/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","St. Louis","St. louis","Western","West","0","1","www.bankofadvance.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15035","0","855143","","THE BANK OF AUGUSTA","Augusta","AR","72006","3/31/2011","11/15/2020","NM","100 S. 2nd St.","","2","0","0","2","0","Woodruff","","","3/4/1935","3/4/1935","3/31/2006","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Southeast","0","1","http://www.riverwind.bank","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","0","222558","1128264","THE BANK OF BAKER","Baker","MT","59313","3/31/2011","11/15/2020","NM","116 S Main St.","UNITED BCORP","1","0","0","2","1","Fallon","","","9/20/1924","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.bankofbaker.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11862","52586","137456","1066263","THE BANK OF BEAVER CITY","Beaver","OK","73932","3/31/2011","11/15/2020","NM","130 Douglas","BEAVER BCORP INC","4","0","1","4","1","Beaver","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bankofbeaver.bank","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
